民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三芝區,percent3,是（欄位說明僅存於新北市統計年報）,1881.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石門區,percent3,是（欄位說明僅存於新北市統計年報）,1445.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  八里區,percent3,是（欄位說明僅存於新北市統計年報）,2496.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  平溪區,percent3,是（欄位說明僅存於新北市統計年報）,1023.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  雙溪區,percent3,是（欄位說明僅存於新北市統計年報）,1011.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  貢寮區,percent3,是（欄位說明僅存於新北市統計年報）,1326.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  金山區,percent3,是（欄位說明僅存於新北市統計年報）,1443.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  萬里區,percent3,是（欄位說明僅存於新北市統計年報）,1584.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  烏來區,percent3,是（欄位說明僅存於新北市統計年報）,769.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新北市,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  板橋區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三重區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  中和區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  永和區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新莊區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新店區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  樹林區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  鶯歌區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三峽區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  淡水區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  汐止區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  瑞芳區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  土城區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  蘆洲區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  五股區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  泰山區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  林口區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  深坑區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石碇區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  坪林區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三芝區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石門區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  八里區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  平溪區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  雙溪區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  貢寮區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  金山區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  萬里區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  烏來區,percent4,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新北市,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  板橋區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三重區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  中和區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  永和區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新莊區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新店區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  樹林區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  鶯歌區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三峽區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  淡水區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  汐止區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  瑞芳區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  土城區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  蘆洲區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  五股區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  泰山區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  林口區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  深坑區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石碇區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  坪林區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三芝區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石門區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  八里區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  平溪區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  雙溪區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  貢寮區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  金山區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  萬里區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  烏來區,percent5,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新北市,percent6,是（欄位說明僅存於新北市統計年報）,6569.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  板橋區,percent6,是（欄位說明僅存於新北市統計年報）,841.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三重區,percent6,是（欄位說明僅存於新北市統計年報）,537.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  中和區,percent6,是（欄位說明僅存於新北市統計年報）,928.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  永和區,percent6,是（欄位說明僅存於新北市統計年報）,1072.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新莊區,percent6,是（欄位說明僅存於新北市統計年報）,414.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  新店區,percent6,是（欄位說明僅存於新北市統計年報）,1150.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  樹林區,percent6,是（欄位說明僅存於新北市統計年報）,141.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  鶯歌區,percent6,是（欄位說明僅存於新北市統計年報）,52.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三峽區,percent6,是（欄位說明僅存於新北市統計年報）,69.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  淡水區,percent6,是（欄位說明僅存於新北市統計年報）,260.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  汐止區,percent6,是（欄位說明僅存於新北市統計年報）,290.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  瑞芳區,percent6,是（欄位說明僅存於新北市統計年報）,31.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  土城區,percent6,是（欄位說明僅存於新北市統計年報）,237.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  蘆洲區,percent6,是（欄位說明僅存於新北市統計年報）,165.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  五股區,percent6,是（欄位說明僅存於新北市統計年報）,105.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  泰山區,percent6,是（欄位說明僅存於新北市統計年報）,74.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  林口區,percent6,是（欄位說明僅存於新北市統計年報）,86.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  深坑區,percent6,是（欄位說明僅存於新北市統計年報）,26.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石碇區,percent6,是（欄位說明僅存於新北市統計年報）,2.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  坪林區,percent6,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  三芝區,percent6,是（欄位說明僅存於新北市統計年報）,25.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  石門區,percent6,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  八里區,percent6,是（欄位說明僅存於新北市統計年報）,36.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  平溪區,percent6,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  雙溪區,percent6,是（欄位說明僅存於新北市統計年報）,7.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  貢寮區,percent6,是（欄位說明僅存於新北市統計年報）,2.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  金山區,percent6,是（欄位說明僅存於新北市統計年報）,3.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,戶籍動態,1998 |  萬里區,percent6,是（欄位說明僅存於新北市統計年報）,7.0
